input,level,output
0,0,0
4589.2798,3671.4238,0
0,3671.4238,0
0,3671.4238,0
0,3671.4238,0
0,2931.4515,591.97782
0,0,2345.1612
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1711.3296,1369.0637,0
12799,11608.264,0
12799,21847.464,0
12799,32086.664,0
12799,42325.864,0
12799,52565.064,0
12799,62804.264,0
12799,73043.464,0
12799,83282.664,0
9926.6704,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,81290.064,7947.1486
0,75574.418,4572.517
0,75574.418,0
0,75574.418,0
0,75574.418,0
0,75574.418,0
0,75574.418,0
5634.7357,80082.207,0
8119.4122,86577.736,0
5807.8297,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,82115.645,7286.6844
0,68013.556,11281.671
0,54338.667,10939.911
0,46934.448,5923.3752
0,46934.448,0
0,46934.448,0
0,46934.448,0
0,46934.448,0
0,46934.448,0
0,46934.448,0
0,45159.986,1419.57
0,31023.105,11309.505
0,24147.301,5500.6431
0,24147.301,0
0,24147.301,0
0,24147.301,0
0,24147.301,0
0,24147.301,0
1284.4851,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,25174.889,0
0,24380.37,635.61494
0,24380.37,0
0,24380.37,0
0,24380.37,0
0,24380.37,0
0,24380.37,0
3758.417,27387.104,0
2003.332,28989.77,0
0,28989.77,0
0,28989.77,0
0,28989.77,0
0,28989.77,0
0,24360.812,3703.1659
0,16532.836,6262.3813
0,8578.8431,6363.194
0,6340.0594,1791.027
0,6340.0594,0
0,6340.0594,0
0,6340.0594,0
0,6340.0594,0
0,6340.0594,0
0,6340.0594,0
0,6340.0594,0
0,6340.0594,0
0,1086.2754,4203.0272
0,0,869.0203
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10125.455,8100.3637,0
12799,18339.564,0
12799,28578.764,0
12799,38817.964,0
12799,49057.164,0
12799,59296.364,0
12799,69535.564,0
12799,79774.764,0
0,74494.444,4224.2559
0,58495.694,12799
0,42496.944,12799
0,26498.194,12799
0,10499.444,12799
0,0,8399.555
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4957.3599,3965.8879,0
12799,14205.088,0
12799,24444.288,0
12799,34683.488,0
12799,44922.688,0
12799,55161.888,0
12799,65401.088,0
0,65401.088,0
0,57152,6599.27
0,41153.25,12799
0,25154.5,12799
0,14408.048,8597.1619
0,2951.5083,9165.2318
0,0,2361.2066
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1168.9674,935.1739,0
10322.766,9193.387,0
12799,19432.587,0
12799,29671.787,0
12799,39910.987,0
12799,50150.187,0
12799,60389.387,0
12799,70628.587,0
12799,80867.787,0
12799,91106.987,0
146.26628,91224,0
0,90660.706,450.63535
0,85211.486,4359.376
0,75310.385,7920.8804
0,62432.325,10302.448
0,49545.512,10309.451
0,42384.032,5729.1836
0,39984.897,1919.3085
0,39984.897,0
0,39984.897,0
0,39984.897,0
0,39984.897,0
0,37141.879,2274.4144
0,21143.129,12799
0,5144.3788,12799
0,0,4115.503
4970.9196,3976.7357,0
12799,14215.936,0
12799,24455.136,0
12799,34694.336,0
12799,44933.536,0
12799,55172.736,0
9393.5477,62687.574,0
6544.9064,67923.499,0
0,67923.499,0
0,58937.002,7189.1978
0,47305.809,9304.9541
0,37335.694,7976.0918
0,29641.514,6155.3447
0,29641.514,0
0,29641.514,0
4236.417,33030.647,0
52.666923,33072.781,0
12799,43311.981,0
12799,53551.181,0
1571.9933,54808.775,0
0,54808.775,0
0,54808.775,0
0,49949.623,3887.3219
0,48816.671,906.36176
0,48816.671,0
454.6071,49180.356,0
4855.3255,53064.617,0
10544.747,61500.414,0
12799,71739.614,0
12799,81978.814,0
10498.001,90377.215,0
1058.4809,91224,0
0,90701.138,418.28995
0,78321.253,9903.9076
0,62322.503,12799
0,46323.753,12799
0,30325.003,12799
0,19549.6,8620.3225
0,19549.6,0
0,19549.6,0
0,19549.6,0
0,19549.6,0
0,19549.6,0
0,19549.6,0
0,19549.6,0
0,19549.6,0
0,19549.6,0
0,19549.6,0
0,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,88430.055,2235.156
0,88430.055,0
0,88430.055,0
0,88430.055,0
0,88430.055,0
0,88430.055,0
0,88430.055,0
0,88430.055,0
0,88430.055,0
0,88430.055,0
0,85297.341,2506.1714
0,70575.269,11777.658
0,54576.519,12799
0,38577.769,12799
0,22579.019,12799
0,15668.245,5528.6193
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,15668.245,0
0,14255.915,1129.8637
0,6085.0241,6536.7126
0,0,4868.0193
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6416.2325,5132.986,0
12799,15372.186,0
12799,25611.386,0
12799,35850.586,0
7186.5919,41599.859,0
0,41599.859,0
0,36371.908,4182.3614
0,20373.158,12799
0,9565.1462,8646.4092
0,2726.17,5471.1809
0,0,2180.936
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4681.4542,3745.1634,0
12799,13984.363,0
12799,24223.563,0
12799,34462.763,0
12799,44701.963,0
12799,54941.163,0
12799,65180.363,0
12799,75419.563,0
12799,85658.763,0
6956.5458,91224,0
0,88583.628,2112.2977
0,86200.402,1906.581
1261.5313,87209.627,0
0,87179.025,24.480976
0,77940.949,7390.4614
0,67348.635,8473.851
0,65789.418,1247.3733
0,63442.167,1877.801
0,56847.655,5275.6095
0,40848.905,12799
0,24850.155,12799
0,8851.4053,12799
0,0,7081.1242
0,0,0
0,0,0
0,0,0
12799,10239.2,0
12799,20478.4,0
12799,30717.6,0
12799,40956.8,0
12799,51196,0
12799,61435.2,0
0,61435.2,0
0,45608.636,12661.251
0,29609.886,12799
0,13611.136,12799
0,0,10888.909
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10539.931,8431.9451,0
12799,18671.145,0
12799,28910.345,0
4491.8054,32503.789,0
0,32503.789,0
0,32400.746,82.435013
0,32400.746,0
0,32400.746,0
106.92477,32486.286,0
0,32486.286,0
6311.1832,37535.232,0
362.22362,37825.011,0
3481.0561,40609.856,0
5611.7409,45099.249,0
0,45099.249,0
0,34204.305,8715.9545
0,22616.682,9270.0987
0,22483.678,106.40321
9131.4024,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,88114.077,2487.9386
0,72115.327,12799
0,56116.577,12799
0,40117.827,12799
0,24119.077,12799
0,8120.3268,12799
0,0,6496.2614
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12799,10239.2,0
12799,20478.4,0
12799,30717.6,0
12799,40956.8,0
12799,51196,0
12799,61435.2,0
12799,71674.4,0
12799,81913.6,0
11638,91224,0
0,91224,0
0,90636.126,470.29882
0,76926.339,10967.83
0,60927.589,12799
0,49655.306,9017.826
0,42532.121,5698.5482
0,33516.337,7212.6274
0,23003.344,8410.3944
0,15547.087,5965.0053
0,13844.619,1361.975
0,11103.548,2192.8566
0,4140.1967,5570.6809
0,1084.4234,2444.6187
0,1084.4234,0
12799,11323.623,0
12799,21562.823,0
12799,31802.023,0
12799,42041.223,0
12799,52280.423,0
12799,62519.623,0
12799,72758.823,0
12115.449,82451.183,0
0,82451.183,0
0,73182.357,7415.061
0,57183.607,12799
0,41184.857,12799
0,25186.107,12799
0,9187.3567,12799
0,997.23076,6552.1007
0,0,797.78461
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6208.5752,4966.8602,0
12799,15206.06,0
12799,25445.26,0
12799,35684.46,0
12799,45923.66,0
12799,56162.86,0
12799,66402.06,0
12799,76641.26,0
12799,86880.46,0
5429.4248,91224,0
0,82887.625,6669.1004
0,66888.875,12799
0,50890.125,12799
0,34891.375,12799
0,26467.401,6739.1787
0,20068.064,5119.4693
0,15024.69,4034.6998
0,10340.399,3747.4325
0,4736.366,4483.2265
0,1818.6667,2334.1594
0,0,1454.9334
0,0,0
0,0,0
0,0,0
0,0,0
11638,9310.4,0
12799,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,86490.537,3786.7703
0,71952.25,11630.63
0,55953.5,12799
0,39954.75,12799
0,26395.147,10847.682
0,26395.147,0
0,26395.147,0
0,26395.147,0
7741.1061,32588.032,0
12799,42827.232,0
12799,53066.432,0
9076.6451,60327.748,0
0,60327.748,0
0,60327.748,0
0,60327.748,0
0,60327.748,0
0,59132.029,956.57567
0,53511.047,4496.7853
0,47530.411,4784.5091
0,45649.05,1505.0884
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,45649.05,0
0,41498.515,3320.4284
0,28880.665,10094.28
0,14165.226,11772.351
0,6508.016,6125.7681
0,5348.1108,927.92413
0,5348.1108,0
0,5348.1108,0
0,5348.1108,0
0,5348.1108,0
0,5348.1108,0
0,5348.1108,0
0,5348.1108,0
0,5348.1108,0
0,5348.1108,0
0,1841.5823,2805.2228
0,426.89964,1131.7461
0,426.89964,0
0,426.89964,0
0,426.89964,0
427.04357,768.5345,0
4829.4494,4632.094,0
4506.9956,8237.6905,0
0,8237.6905,0
0,8237.6905,0
0,8237.6905,0
0,8237.6905,0
0,8237.6905,0
0,4037.591,3360.0796
0,1133.8471,2322.9951
0,0,907.07769
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6520.4837,5216.387,0
12799,15455.587,0
12799,25694.787,0
12799,35933.987,0
12799,46173.187,0
12799,56412.387,0
12799,66651.587,0
12799,76890.787,0
12799,87129.987,0
0,87129.987,0
0,71131.237,12799
0,55132.487,12799
0,39133.737,12799
0,23134.987,12799
0,7136.237,12799
0,0,5708.9896
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4873.3032,3898.6426,0
12799,14137.843,0
12799,24377.043,0
12799,34616.243,0
12799,44855.443,0
12799,55094.643,0
1646.4227,56411.781,0
0,56411.781,0
0,45347.226,8851.6442
0,29348.476,12799
0,18949.302,8319.3392
0,8582.6114,8293.3521
0,0,6866.0891
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
410.18552,328.14841,0
12799,10567.348,0
12799,20806.548,0
12799,31045.748,0
12799,41284.948,0
12799,51524.148,0
12799,61763.348,0
12799,72002.548,0
1049.4205,72842.085,0
0,67483.097,4287.1903
0,51484.347,12799
0,35485.597,12799
0,20604.134,11905.17
0,4605.3841,12799
0,0,3684.3073
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2059.3142,1647.4514,0
12799,11886.651,0
12799,22125.851,0
12799,32365.051,0
12799,42604.251,0
12799,52843.451,0
12799,63082.651,0
12799,73321.851,0
12799,83561.051,0
9578.6858,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,84551.493,5338.0056
0,70015.748,11628.596
0,54016.998,12799
0,38018.248,12799
0,31939.459,4863.0317
0,31939.459,0
0,31939.459,0
0,31939.459,0
0,31939.459,0
0,31939.459,0
0,31939.459,0
0,31939.459,0
0,31939.459,0
0,31939.459,0
0,31895.671,35.03049
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,31895.671,0
0,23698.656,6557.612
0,13364.852,8267.0431
0,4668.6058,6956.9968
0,0,3734.8846
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2504.6459,2003.7167,0
12799,12242.917,0
12799,22482.117,0
12799,32721.317,0
12799,42960.517,0
12799,53199.717,0
12799,63438.917,0
8021.8634,69856.407,0
0,69856.407,0
0,69856.407,0
0,64331.058,4420.2794
0,53056.955,9019.2823
0,43620.72,7548.9886
0,38052.905,4454.2521
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
0,38052.905,0
569.84474,38508.78,0
4073.591,41767.653,0
3681.24,44712.645,0
1168.4271,45647.387,0
0,45647.387,0
0,45647.387,0
0,45647.387,0
0,43550.883,1677.2028
0,33370.411,8144.3775
0,19904.855,10772.445
0,7122.224,10226.105
0,0,5697.7792
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6986.3447,5589.0758,0
12799,15828.276,0
12799,26067.476,0
12799,36306.676,0
12799,46545.876,0
12799,56785.076,0
12799,67024.276,0
12799,77263.476,0
696.40971,77820.604,0
0,65440.747,9903.8855
0,49441.997,12799
0,33443.247,12799
0,17444.497,12799
0,1445.7467,12799
0,0,1156.5974
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7479.6317,5983.7054,0
12799,16222.905,0
12799,26462.105,0
12799,36701.305,0
12799,46940.505,0
12799,57179.705,0
12799,67418.905,0
12799,77658.105,0
12799,87897.305,0
4158.3683,91224,0
0,85048.388,4940.49
0,69049.638,12799
0,53050.888,12799
0,37052.138,12799
0,21053.388,12799
0,5453.8979,12479.592
0,0,4363.1183
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4061.9741,3249.5792,0
9863.7447,11140.575,0
12799,21379.775,0
12799,31618.975,0
12799,41858.175,0
12799,52097.375,0
12799,62336.575,0
12799,72575.775,0
12799,82814.975,0
10511.281,91224,0
0,91224,0
0,91224,0
0,89727.634,1197.093
0,89727.634,0
0,89727.634,0
0,89727.634,0
0,89727.634,0
0,89727.634,0
0,89727.634,0
0,89727.634,0
0,89727.634,0
0,89727.634,0
0,89727.634,0
0,87931.929,1436.5637
0,84250.196,2945.3862
0,84250.196,0
0,84250.196,0
0,84250.196,0
0,84250.196,0
2125.3248,85950.456,0
3481.7678,88735.87,0
3110.1619,91224,0
0,91224,0
0,91224,0
0,91224,0
0,90224.318,799.74592
0,76495.805,10982.81
0,60497.055,12799
0,44498.305,12799
0,29163.953,12267.482
0,23216.967,4757.5884
0,23216.967,0
0,23216.967,0
0,23216.967,0
0,23216.967,0
0,23216.967,0
0,23216.967,0
0,15232.38,6387.67
0,9150.7999,4865.2637
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,9150.7999,0
0,6255.943,2315.8855
0,1959.7148,3436.9826
0,0,1567.7719
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2664.3193,2131.4554,0
12799,12370.655,0
12799,22609.855,0
12799,32849.055,0
12799,43088.255,0
12799,53327.455,0
12799,63566.655,0
0,61672.848,1515.0457
0,59651.783,1616.8521
0,54679.053,3978.1839
0,41295.868,10706.548
0,25655.396,12512.378
0,10067.75,12470.117
0,0,8054.1997
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6812.0905,5449.6724,0
12799,15688.872,0
12799,25928.072,0
1204.2506,26891.473,0
0,23004.738,3109.3882
0,17176.679,4662.4471
0,4050.9793,10500.56
0,34.598215,3213.1048
0,0,27.678572
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11638,9310.4,0
12799,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,88864.59,1887.5283
0,75911.182,10362.726
0,59912.432,12799
0,43913.682,12799
0,27914.932,12799
0,11916.182,12799
0,4328.3425,6070.2719
0,0,3462.674
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10110.156,8088.1245,0
12799,18327.325,0
12799,28566.525,0
12799,38805.725,0
12799,49044.925,0
12799,59284.125,0
12799,69523.325,0
4664.7782,73255.147,0
0,67222.952,4825.7561
0,51224.202,12799
0,35225.452,12799
0,19226.702,12799
0,11111.181,6492.4169
0,6406.9036,3763.4218
0,6406.9036,0
0,6406.9036,0
0,6406.9036,0
0,6406.9036,0
0,6406.9036,0
0,6406.9036,0
0,6406.9036,0
0,6406.9036,0
0,1996.3799,3528.4189
0,0,1597.1039
0,0,0
0,0,0
1136.6127,909.29012,0
8859.3873,7996.7999,0
12799,18236,0
12799,28475.2,0
11031.224,37300.179,0
3495.8011,40096.82,0
0,35691.006,3524.6511
0,21477.611,11370.716
0,5478.8613,12799
0,0,4383.0891
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5566.9436,4453.5549,0
3742.4219,7447.4924,0
3986.2713,10636.509,0
2258.8659,12443.602,0
0,7202.1904,4193.1295
0,300.99144,5520.9591
0,300.99144,0
0,300.99144,0
0,300.99144,0
0,0,240.79315
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5566.6095,4453.2876,0
2239.7809,6245.1123,0
976.15519,7026.0365,0
0,7026.0365,0
0,7026.0365,0
3865.1073,10118.122,0
5026.6002,14139.402,0
12799,24378.602,0
12799,34617.802,0
12799,44857.002,0
12799,55096.202,0
12799,65335.402,0
12799,75574.602,0
12799,85813.802,0
6762.7469,91224,0
0,91224,0
0,80639.277,8467.7784
0,64640.527,12799
0,48641.777,12799
0,32643.027,12799
0,16644.277,12799
0,645.52702,12799
0,0,516.42161
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5240.3868,4192.3094,0
12799,14431.509,0
12799,24670.709,0
12799,34909.909,0
12799,45149.109,0
6640.4992,50461.509,0
0,50461.509,0
0,39877.571,8467.1505
0,23878.821,12799
0,7880.0707,12799
0,0,6304.0565
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2499.8136,1999.8509,0
9138.1864,9310.4,0
12799,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,82055.432,7334.8543
0,66056.682,12799
0,50057.932,12799
0,34059.182,12799
0,18060.432,12799
0,2061.6822,12799
0,0,1649.3457
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3186.6946,2549.3557,0
12799,12788.556,0
12799,23027.756,0
12799,33266.956,0
12799,43506.156,0
12799,53745.356,0
12799,63984.556,0
12799,74223.756,0
3054.1313,76667.061,0
0,61741.1,11940.769
0,45742.35,12799
0,29743.6,12799
0,13744.85,12799
0,0,10995.88
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1981.404,1585.1232,0
12584.965,11653.095,0
12799,21892.295,0
12799,32131.495,0
12799,42370.695,0
12799,52609.895,0
6556.3532,57854.977,0
0,57854.977,0
0,50396.932,5966.4366
0,34398.182,12799
0,18399.432,12799
0,2400.6817,12799
0,0,1920.5453
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1439.4084,1151.5267,0
10732.95,9737.8864,0
12799,19977.086,0
12799,30216.286,0
11147.742,39134.48,0
2293.4462,40969.237,0
0,40969.237,0
0,31331.629,7710.0869
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,31331.629,0
0,27739.23,2873.9189
0,21259.509,5183.7771
0,20263.789,796.57586
0,20263.789,0
0,20263.789,0
0,20263.789,0
0,20263.789,0
1648.9271,21582.931,0
2016.2493,23195.93,0
0,23195.93,0
0,23195.93,0
0,23195.93,0
0,23195.93,0
0,20528.425,2134.0043
0,16230.02,3438.7241
0,13380.63,2279.5113
0,13380.63,0
0,13380.63,0
0,13380.63,0
0,13380.63,0
0,13380.63,0
0,13380.63,0
0,13380.63,0
0,13380.63,0
0,7719.9691,4528.529
0,2824.1722,3916.6375
0,0,2259.3378
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1549.8826,1239.9061,0
1058.6959,2086.8628,0
12799,12326.063,0
12799,22565.263,0
12799,32804.463,0
12799,43043.663,0
12799,53282.863,0
3447.1792,56040.606,0
0,56040.606,0
0,56040.606,0
0,46719.97,7456.5086
0,33708.198,10409.418
0,17709.448,12799
0,1710.6978,12799
0,0,1368.5582
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1159.1298,927.30384,0
12799,11166.504,0
12799,21405.704,0
12799,31644.904,0
12799,41884.104,0
12799,52123.304,0
12799,62362.504,0
12799,72601.704,0
12799,82840.904,0
10478.87,91224,0
0,87176.797,3237.7626
0,71178.047,12799
0,55179.297,12799
0,39180.547,12799
0,23181.797,12799
0,7183.0468,12799
0,0,5746.4374
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
841.03401,672.82721,0
12799,10912.027,0
12799,21151.227,0
12799,31390.427,0
12799,41629.627,0
12799,51868.827,0
12799,62108.027,0
12799,72347.227,0
12799,82586.427,0
10796.966,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,88713.37,2008.5043
0,86024.947,2150.7381
0,86024.947,0
0,86024.947,0
0,86024.947,0
0,86024.947,0
3470.182,88801.093,0
3028.6344,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,90279.469,755.62477
0,75024.44,12204.023
0,59025.69,12799
0,43026.94,12799
0,27028.19,12799
0,18027.518,7200.5381
0,17122.288,724.18346
0,17122.288,0
0,17122.288,0
0,17122.288,0
0,17122.288,0
0,16714.733,326.04397
0,6961.8358,7802.318
0,0,5569.4686
0,0,0
0,0,0
0,0,0
0,0,0
3086.1313,2468.9051,0
5389.3903,6780.4173,0
3458.2495,9547.0169,0
0,9547.0169,0
0,9547.0169,0
0,9547.0169,0
0,6407.7146,2511.4418
0,6407.7146,0
0,2618.232,3031.5861
0,0,2094.5856
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10587.38,8469.9042,0
12799,18709.104,0
12799,28948.304,0
12799,39187.504,0
12799,49426.704,0
12799,59665.904,0
831.68042,60331.249,0
0,60331.249,0
0,60331.249,0
0,60331.249,0
0,55239.406,4073.474
0,50179.923,4047.5865
0,47952.461,1781.9698
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
0,47952.461,0
2539.2722,49983.878,0
12799,60223.078,0
12799,70462.278,0
8613.0521,77352.72,0
0,77352.72,0
0,77352.72,0
0,77352.72,0
0,71240.777,4889.5544
0,55242.027,12799
0,39243.277,12799
0,23244.527,12799
0,7245.7772,12799
0,0,5796.6217
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1476.9986,1181.5989,0
12799,11420.799,0
12799,21659.999,0
12799,31899.199,0
12799,42138.399,0
1789.837,43570.268,0
0,40401.891,2534.702
0,40401.891,0
0,27741.175,10128.573
0,14419.086,10657.671
0,3535.5234,8706.8501
0,0,2828.4187
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12799,10239.2,0
12799,20478.4,0
12799,30717.6,0
12799,40956.8,0
12799,51196,0
12799,61435.2,0
12799,71674.4,0
11407.066,80800.053,0
0,80800.053,0
0,79081.732,1374.6573
0,68693.934,8310.2382
0,53784.101,11927.867
0,38900.61,11906.793
0,27199.392,9360.9747
0,22576.89,3698.001
0,22576.89,0
0,22576.89,0
0,22576.89,0
0,22576.89,0
0,22576.89,0
0,22576.89,0
0,22576.89,0
0,22576.89,0
9014.887,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,91224,0
0,91224,0
